"GeneratedAtUtc","FilesAnalyzed","ReportPath","TotalLaunchEvents","UniqueSites","MaxObservedStreak","ViolationCount","Pass"
"12/30/2025 23:10:34","C:\Users\Werem\AppData\Local\Temp\79cb5b3e-11c9-459b-a6ee-6403a7ec8e55\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\79cb5b3e-11c9-459b-a6ee-6403a7ec8e55\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/30/2025 23:10:34","C:\Users\Werem\AppData\Local\Temp\79cb5b3e-11c9-459b-a6ee-6403a7ec8e55\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-161034.json","0","0","0","0","True"
"12/30/2025 23:10:51","C:\Users\Werem\AppData\Local\Temp\4fe6cf86-7d00-4fd4-9064-1fdd0e9237b2\metrics.json","C:\Users\Werem\AppData\Local\Temp\4fe6cf86-7d00-4fd4-9064-1fdd0e9237b2\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-161051.json","1","1","1","0","True"
"12/30/2025 23:19:43","C:\Users\Werem\AppData\Local\Temp\e6d4d9a4-ece4-4bc5-9c5f-7a106657cc29\metrics.json","C:\Users\Werem\AppData\Local\Temp\e6d4d9a4-ece4-4bc5-9c5f-7a106657cc29\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/30/2025 23:19:43","C:\Users\Werem\AppData\Local\Temp\e6d4d9a4-ece4-4bc5-9c5f-7a106657cc29\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\e6d4d9a4-ece4-4bc5-9c5f-7a106657cc29\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/30/2025 23:19:44","C:\Users\Werem\AppData\Local\Temp\e6d4d9a4-ece4-4bc5-9c5f-7a106657cc29\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-161944.json","0","0","0","0","True"
"12/30/2025 23:20:02","C:\Users\Werem\AppData\Local\Temp\93758915-3708-46f5-b574-8a40936cadcc\metrics.json","C:\Users\Werem\AppData\Local\Temp\93758915-3708-46f5-b574-8a40936cadcc\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-162002.json","1","1","1","0","True"
"12/31/2025 00:09:17","C:\Users\Werem\AppData\Local\Temp\7ea099ff-46ff-4f23-802f-c9079b92ace1\metrics.json","C:\Users\Werem\AppData\Local\Temp\7ea099ff-46ff-4f23-802f-c9079b92ace1\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 00:09:17","C:\Users\Werem\AppData\Local\Temp\7ea099ff-46ff-4f23-802f-c9079b92ace1\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\7ea099ff-46ff-4f23-802f-c9079b92ace1\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 00:09:18","C:\Users\Werem\AppData\Local\Temp\7ea099ff-46ff-4f23-802f-c9079b92ace1\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-170918.json","0","0","0","0","True"
"12/31/2025 00:09:46","C:\Users\Werem\AppData\Local\Temp\46534cc9-9043-482f-90ff-ddc8ef26a845\metrics.json","C:\Users\Werem\AppData\Local\Temp\46534cc9-9043-482f-90ff-ddc8ef26a845\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-170946.json","1","1","1","0","True"
"12/31/2025 01:56:15","C:\Users\Werem\AppData\Local\Temp\e4656b3b-a073-4411-ad6e-e5f7f61f6968\metrics.json","C:\Users\Werem\AppData\Local\Temp\e4656b3b-a073-4411-ad6e-e5f7f61f6968\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 01:56:16","C:\Users\Werem\AppData\Local\Temp\e4656b3b-a073-4411-ad6e-e5f7f61f6968\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\e4656b3b-a073-4411-ad6e-e5f7f61f6968\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 01:56:16","C:\Users\Werem\AppData\Local\Temp\e4656b3b-a073-4411-ad6e-e5f7f61f6968\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-185616.json","0","0","0","0","True"
"12/31/2025 01:56:41","C:\Users\Werem\AppData\Local\Temp\fc67e77d-146e-4f5d-afe7-7612d39eef37\metrics.json","C:\Users\Werem\AppData\Local\Temp\fc67e77d-146e-4f5d-afe7-7612d39eef37\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-185641.json","1","1","1","0","True"
"12/31/2025 01:59:30","C:\Users\Werem\AppData\Local\Temp\4b5b356e-fa44-4b72-b882-764d331023aa\metrics.json","C:\Users\Werem\AppData\Local\Temp\4b5b356e-fa44-4b72-b882-764d331023aa\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 01:59:30","C:\Users\Werem\AppData\Local\Temp\4b5b356e-fa44-4b72-b882-764d331023aa\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\4b5b356e-fa44-4b72-b882-764d331023aa\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 01:59:30","C:\Users\Werem\AppData\Local\Temp\4b5b356e-fa44-4b72-b882-764d331023aa\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-185930.json","0","0","0","0","True"
"12/31/2025 02:01:32","C:\Users\Werem\AppData\Local\Temp\4d636727-6a99-486c-8d05-5eaff8284f65\metrics.json","C:\Users\Werem\AppData\Local\Temp\4d636727-6a99-486c-8d05-5eaff8284f65\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-190132.json","1","1","1","0","True"
"12/31/2025 02:03:42","C:\Users\Werem\AppData\Local\Temp\138aae91-3b56-4493-8c1e-565ae9f6c29a\metrics.json","C:\Users\Werem\AppData\Local\Temp\138aae91-3b56-4493-8c1e-565ae9f6c29a\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 02:03:42","C:\Users\Werem\AppData\Local\Temp\138aae91-3b56-4493-8c1e-565ae9f6c29a\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\138aae91-3b56-4493-8c1e-565ae9f6c29a\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 02:03:43","C:\Users\Werem\AppData\Local\Temp\138aae91-3b56-4493-8c1e-565ae9f6c29a\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-190343.json","0","0","0","0","True"
"12/31/2025 02:05:44","C:\Users\Werem\AppData\Local\Temp\3f059c48-aa04-44da-b119-2872bb4ad857\metrics.json","C:\Users\Werem\AppData\Local\Temp\3f059c48-aa04-44da-b119-2872bb4ad857\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-190544.json","1","1","1","0","True"
"12/31/2025 02:07:36","C:\Users\Werem\AppData\Local\Temp\352c31b1-ef36-454e-861b-1f4e029af860\metrics.json","C:\Users\Werem\AppData\Local\Temp\352c31b1-ef36-454e-861b-1f4e029af860\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 02:07:37","C:\Users\Werem\AppData\Local\Temp\352c31b1-ef36-454e-861b-1f4e029af860\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\352c31b1-ef36-454e-861b-1f4e029af860\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 02:07:37","C:\Users\Werem\AppData\Local\Temp\352c31b1-ef36-454e-861b-1f4e029af860\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-190737.json","0","0","0","0","True"
"12/31/2025 02:09:35","C:\Users\Werem\AppData\Local\Temp\b02f154d-0ce4-460d-a540-85b270e15cd9\metrics.json","C:\Users\Werem\AppData\Local\Temp\b02f154d-0ce4-460d-a540-85b270e15cd9\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-190935.json","1","1","1","0","True"
"12/31/2025 03:48:33","C:\Users\Werem\AppData\Local\Temp\f5fa83c5-b879-47ae-9850-73edc889252a\metrics.json","C:\Users\Werem\AppData\Local\Temp\f5fa83c5-b879-47ae-9850-73edc889252a\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 03:48:34","C:\Users\Werem\AppData\Local\Temp\f5fa83c5-b879-47ae-9850-73edc889252a\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\f5fa83c5-b879-47ae-9850-73edc889252a\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 03:48:34","C:\Users\Werem\AppData\Local\Temp\f5fa83c5-b879-47ae-9850-73edc889252a\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-204834.json","0","0","0","0","True"
"12/31/2025 03:50:56","C:\Users\Werem\AppData\Local\Temp\49f88558-503a-49b0-86f0-e8f9deafd12e\metrics.json","C:\Users\Werem\AppData\Local\Temp\49f88558-503a-49b0-86f0-e8f9deafd12e\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-205056.json","1","1","1","0","True"
"12/31/2025 03:56:36","C:\Users\Werem\AppData\Local\Temp\aa77e216-cf7b-43e1-b91a-b84b8f528396\metrics.json","C:\Users\Werem\AppData\Local\Temp\aa77e216-cf7b-43e1-b91a-b84b8f528396\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 03:56:36","C:\Users\Werem\AppData\Local\Temp\aa77e216-cf7b-43e1-b91a-b84b8f528396\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\aa77e216-cf7b-43e1-b91a-b84b8f528396\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 03:56:36","C:\Users\Werem\AppData\Local\Temp\aa77e216-cf7b-43e1-b91a-b84b8f528396\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-205636.json","0","0","0","0","True"
"12/31/2025 03:57:12","C:\Users\Werem\AppData\Local\Temp\78af2d54-fc04-4a41-9e89-af7377885ca3\metrics.json","C:\Users\Werem\AppData\Local\Temp\78af2d54-fc04-4a41-9e89-af7377885ca3\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251230-205712.json","1","1","1","0","True"
"12/31/2025 14:48:29","C:\Users\Werem\AppData\Local\Temp\c2bb47b1-672d-4bf7-bf9f-938dcffcce5a\metrics.json","C:\Users\Werem\AppData\Local\Temp\c2bb47b1-672d-4bf7-bf9f-938dcffcce5a\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 14:48:30","C:\Users\Werem\AppData\Local\Temp\c2bb47b1-672d-4bf7-bf9f-938dcffcce5a\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\c2bb47b1-672d-4bf7-bf9f-938dcffcce5a\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 14:48:31","C:\Users\Werem\AppData\Local\Temp\c2bb47b1-672d-4bf7-bf9f-938dcffcce5a\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-074831.json","0","0","0","0","True"
"12/31/2025 14:49:11","C:\Users\Werem\AppData\Local\Temp\1ab63671-d200-4776-bb9e-cf628df76a50\metrics.json","C:\Users\Werem\AppData\Local\Temp\1ab63671-d200-4776-bb9e-cf628df76a50\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-074911.json","1","1","1","0","True"
"12/31/2025 14:50:35","C:\Users\Werem\AppData\Local\Temp\73b843f4-b417-4e0f-8944-ea56ec869d69\metrics.json","C:\Users\Werem\AppData\Local\Temp\73b843f4-b417-4e0f-8944-ea56ec869d69\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 14:50:35","C:\Users\Werem\AppData\Local\Temp\73b843f4-b417-4e0f-8944-ea56ec869d69\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\73b843f4-b417-4e0f-8944-ea56ec869d69\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 14:50:36","C:\Users\Werem\AppData\Local\Temp\73b843f4-b417-4e0f-8944-ea56ec869d69\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-075036.json","0","0","0","0","True"
"12/31/2025 14:51:06","C:\Users\Werem\AppData\Local\Temp\6babbe4a-9b65-412e-9067-341c8b6624fa\metrics.json","C:\Users\Werem\AppData\Local\Temp\6babbe4a-9b65-412e-9067-341c8b6624fa\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-075105.json","1","1","1","0","True"
"12/31/2025 15:40:59","C:\Users\Werem\AppData\Local\Temp\3d03b5f2-13e1-4869-b9a9-8dba898ccb29\metrics.json","C:\Users\Werem\AppData\Local\Temp\3d03b5f2-13e1-4869-b9a9-8dba898ccb29\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 15:40:59","C:\Users\Werem\AppData\Local\Temp\3d03b5f2-13e1-4869-b9a9-8dba898ccb29\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\3d03b5f2-13e1-4869-b9a9-8dba898ccb29\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 15:41:00","C:\Users\Werem\AppData\Local\Temp\3d03b5f2-13e1-4869-b9a9-8dba898ccb29\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-084100.json","0","0","0","0","True"
"12/31/2025 15:41:23","C:\Users\Werem\AppData\Local\Temp\07bf3267-b3eb-491e-989e-ad51e7429dab\metrics.json","C:\Users\Werem\AppData\Local\Temp\07bf3267-b3eb-491e-989e-ad51e7429dab\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-084123.json","1","1","1","0","True"
"12/31/2025 16:08:17","C:\Users\Werem\AppData\Local\Temp\16d9f4e0-0d74-4556-9544-72fb8515ac24\metrics.json","C:\Users\Werem\AppData\Local\Temp\16d9f4e0-0d74-4556-9544-72fb8515ac24\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 16:08:18","C:\Users\Werem\AppData\Local\Temp\16d9f4e0-0d74-4556-9544-72fb8515ac24\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\16d9f4e0-0d74-4556-9544-72fb8515ac24\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 16:08:18","C:\Users\Werem\AppData\Local\Temp\16d9f4e0-0d74-4556-9544-72fb8515ac24\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-090818.json","0","0","0","0","True"
"12/31/2025 16:08:50","C:\Users\Werem\AppData\Local\Temp\c852f781-3d70-4955-abb6-4e1d0f7ae44c\metrics.json","C:\Users\Werem\AppData\Local\Temp\c852f781-3d70-4955-abb6-4e1d0f7ae44c\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-090849.json","1","1","1","0","True"
"12/31/2025 16:40:25","C:\Users\Werem\AppData\Local\Temp\d95fa1cb-3eed-4329-a4f2-388cba412170\metrics.json","C:\Users\Werem\AppData\Local\Temp\d95fa1cb-3eed-4329-a4f2-388cba412170\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 16:40:26","C:\Users\Werem\AppData\Local\Temp\d95fa1cb-3eed-4329-a4f2-388cba412170\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\d95fa1cb-3eed-4329-a4f2-388cba412170\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 16:40:27","C:\Users\Werem\AppData\Local\Temp\d95fa1cb-3eed-4329-a4f2-388cba412170\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-094026.json","0","0","0","0","True"
"12/31/2025 16:40:56","C:\Users\Werem\AppData\Local\Temp\ff8c8019-1772-4d19-8753-bbc8cbc704f1\metrics.json","C:\Users\Werem\AppData\Local\Temp\ff8c8019-1772-4d19-8753-bbc8cbc704f1\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-094055.json","1","1","1","0","True"
"12/31/2025 17:10:25","C:\Users\Werem\AppData\Local\Temp\b7dd2c2a-a952-4489-914b-a5ab78d41c2d\metrics.json","C:\Users\Werem\AppData\Local\Temp\b7dd2c2a-a952-4489-914b-a5ab78d41c2d\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 17:10:26","C:\Users\Werem\AppData\Local\Temp\b7dd2c2a-a952-4489-914b-a5ab78d41c2d\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\b7dd2c2a-a952-4489-914b-a5ab78d41c2d\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 17:10:26","C:\Users\Werem\AppData\Local\Temp\b7dd2c2a-a952-4489-914b-a5ab78d41c2d\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-101026.json","0","0","0","0","True"
"12/31/2025 17:10:53","C:\Users\Werem\AppData\Local\Temp\e831afa4-50e2-43fe-a231-a6c4700b2479\metrics.json","C:\Users\Werem\AppData\Local\Temp\e831afa4-50e2-43fe-a231-a6c4700b2479\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-101053.json","1","1","1","0","True"
"12/31/2025 17:19:25","C:\Users\Werem\AppData\Local\Temp\040c5017-91de-4287-947d-d0dfcfd56fa1\metrics.json","C:\Users\Werem\AppData\Local\Temp\040c5017-91de-4287-947d-d0dfcfd56fa1\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 17:19:25","C:\Users\Werem\AppData\Local\Temp\040c5017-91de-4287-947d-d0dfcfd56fa1\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\040c5017-91de-4287-947d-d0dfcfd56fa1\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 17:19:26","C:\Users\Werem\AppData\Local\Temp\040c5017-91de-4287-947d-d0dfcfd56fa1\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-101926.json","0","0","0","0","True"
"12/31/2025 17:19:46","C:\Users\Werem\AppData\Local\Temp\413946ca-8d6d-47d6-a461-718c9d5c1159\metrics.json","C:\Users\Werem\AppData\Local\Temp\413946ca-8d6d-47d6-a461-718c9d5c1159\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-101946.json","1","1","1","0","True"
"12/31/2025 18:04:28","C:\Users\Werem\AppData\Local\Temp\5a6c5415-4ca9-45bc-8fa7-b280a32fa155\metrics.json","C:\Users\Werem\AppData\Local\Temp\5a6c5415-4ca9-45bc-8fa7-b280a32fa155\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 18:04:28","C:\Users\Werem\AppData\Local\Temp\5a6c5415-4ca9-45bc-8fa7-b280a32fa155\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\5a6c5415-4ca9-45bc-8fa7-b280a32fa155\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 18:04:29","C:\Users\Werem\AppData\Local\Temp\5a6c5415-4ca9-45bc-8fa7-b280a32fa155\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-110429.json","0","0","0","0","True"
"12/31/2025 18:04:53","C:\Users\Werem\AppData\Local\Temp\016ed19f-5ef1-4afc-a4e0-49f6bec5b13a\metrics.json","C:\Users\Werem\AppData\Local\Temp\016ed19f-5ef1-4afc-a4e0-49f6bec5b13a\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-110453.json","1","1","1","0","True"
"12/31/2025 18:12:50","C:\Users\Werem\AppData\Local\Temp\b3e3516f-849b-44f8-86cf-0ce3e5d90b43\metrics.json","C:\Users\Werem\AppData\Local\Temp\b3e3516f-849b-44f8-86cf-0ce3e5d90b43\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 18:12:50","C:\Users\Werem\AppData\Local\Temp\b3e3516f-849b-44f8-86cf-0ce3e5d90b43\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\b3e3516f-849b-44f8-86cf-0ce3e5d90b43\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 18:12:51","C:\Users\Werem\AppData\Local\Temp\b3e3516f-849b-44f8-86cf-0ce3e5d90b43\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-111251.json","0","0","0","0","True"
"12/31/2025 18:13:19","C:\Users\Werem\AppData\Local\Temp\48acbf36-217d-468b-8215-35ea0f85905a\metrics.json","C:\Users\Werem\AppData\Local\Temp\48acbf36-217d-468b-8215-35ea0f85905a\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-111319.json","1","1","1","0","True"
"12/31/2025 18:58:45","C:\Users\Werem\AppData\Local\Temp\8d2e9167-a346-4e21-b285-32984b53e14e\metrics.json","C:\Users\Werem\AppData\Local\Temp\8d2e9167-a346-4e21-b285-32984b53e14e\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 18:58:45","C:\Users\Werem\AppData\Local\Temp\8d2e9167-a346-4e21-b285-32984b53e14e\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\8d2e9167-a346-4e21-b285-32984b53e14e\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 18:58:45","C:\Users\Werem\AppData\Local\Temp\8d2e9167-a346-4e21-b285-32984b53e14e\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-115845.json","0","0","0","0","True"
"12/31/2025 18:59:10","C:\Users\Werem\AppData\Local\Temp\ce31ff72-a17f-4feb-9e17-eb6f154cdd24\metrics.json","C:\Users\Werem\AppData\Local\Temp\ce31ff72-a17f-4feb-9e17-eb6f154cdd24\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-115910.json","1","1","1","0","True"
"12/31/2025 19:01:11","C:\Users\Werem\AppData\Local\Temp\9b24213b-de05-499c-bf53-a3e2f95d7424\metrics.json","C:\Users\Werem\AppData\Local\Temp\9b24213b-de05-499c-bf53-a3e2f95d7424\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 19:01:12","C:\Users\Werem\AppData\Local\Temp\9b24213b-de05-499c-bf53-a3e2f95d7424\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\9b24213b-de05-499c-bf53-a3e2f95d7424\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 19:01:13","C:\Users\Werem\AppData\Local\Temp\9b24213b-de05-499c-bf53-a3e2f95d7424\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-120113.json","0","0","0","0","True"
"12/31/2025 19:01:37","C:\Users\Werem\AppData\Local\Temp\fc102523-8948-4b4b-8c1c-edd0ea684c1b\metrics.json","C:\Users\Werem\AppData\Local\Temp\fc102523-8948-4b4b-8c1c-edd0ea684c1b\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-120137.json","1","1","1","0","True"
"12/31/2025 19:03:37","C:\Users\Werem\AppData\Local\Temp\20c1cbbc-68d9-4ce6-a957-b1475122bbab\metrics.json","C:\Users\Werem\AppData\Local\Temp\20c1cbbc-68d9-4ce6-a957-b1475122bbab\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 19:03:38","C:\Users\Werem\AppData\Local\Temp\20c1cbbc-68d9-4ce6-a957-b1475122bbab\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\20c1cbbc-68d9-4ce6-a957-b1475122bbab\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 19:03:38","C:\Users\Werem\AppData\Local\Temp\20c1cbbc-68d9-4ce6-a957-b1475122bbab\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-120338.json","0","0","0","0","True"
"12/31/2025 19:04:23","C:\Users\Werem\AppData\Local\Temp\842d3f29-e51b-4eb7-b431-124c1b87e9e5\metrics.json","C:\Users\Werem\AppData\Local\Temp\842d3f29-e51b-4eb7-b431-124c1b87e9e5\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-120423.json","1","1","1","0","True"
"12/31/2025 19:33:19","C:\Users\Werem\AppData\Local\Temp\2c333f0a-87a4-4b5e-8955-753d1148f23e\metrics.json","C:\Users\Werem\AppData\Local\Temp\2c333f0a-87a4-4b5e-8955-753d1148f23e\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 19:33:19","C:\Users\Werem\AppData\Local\Temp\2c333f0a-87a4-4b5e-8955-753d1148f23e\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\2c333f0a-87a4-4b5e-8955-753d1148f23e\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 19:33:20","C:\Users\Werem\AppData\Local\Temp\2c333f0a-87a4-4b5e-8955-753d1148f23e\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-123320.json","0","0","0","0","True"
"12/31/2025 19:33:53","C:\Users\Werem\AppData\Local\Temp\79d5cbf9-43d4-4582-b976-c7a07c2e53a7\metrics.json","C:\Users\Werem\AppData\Local\Temp\79d5cbf9-43d4-4582-b976-c7a07c2e53a7\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-123352.json","1","1","1","0","True"
"12/31/2025 20:15:17","C:\Users\Werem\AppData\Local\Temp\bf72507d-d064-4ce7-9651-2de3743ce266\metrics.json","C:\Users\Werem\AppData\Local\Temp\bf72507d-d064-4ce7-9651-2de3743ce266\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 20:15:17","C:\Users\Werem\AppData\Local\Temp\bf72507d-d064-4ce7-9651-2de3743ce266\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\bf72507d-d064-4ce7-9651-2de3743ce266\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/31/2025 20:15:17","C:\Users\Werem\AppData\Local\Temp\bf72507d-d064-4ce7-9651-2de3743ce266\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-131517.json","0","0","0","0","True"
"12/31/2025 20:15:46","C:\Users\Werem\AppData\Local\Temp\7c697560-1fb5-4338-8e4e-5e95dcebd55a\metrics.json","C:\Users\Werem\AppData\Local\Temp\7c697560-1fb5-4338-8e4e-5e95dcebd55a\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251231-131546.json","1","1","1","0","True"
"12/31/2025 20:19:03","C:\Users\Werem\AppData\Local\Temp\0821eecc-de2a-4d8b-9963-6034489a33c5\metrics.json","C:\Users\Werem\AppData\Local\Temp\0821eecc-de2a-4d8b-9963-6034489a33c5\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/31/2025 20:19:04","C:\Users\Werem\AppData\Local\Temp\0821eecc-de2a-4d8b-9963-6034489a33c5\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\0821eecc-de2a-4d8b-9963-6034489a33c5\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
